image_id,path,class,original_class,class_name,split_ss1,split_ss2,split_ss3,split_ps1,split_ps2,split_ps3
7168,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0054_116850.jpg,122,123,123.Henslow_Sparrow,train,train,val,test,test,test
7169,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0104_796541.jpg,122,123,123.Henslow_Sparrow,seen_test_train,train,seen_test_val,test,test,test
7170,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0026_796542.jpg,122,123,123.Henslow_Sparrow,seen_val,train,val,test,test,test
7171,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0027_796543.jpg,122,123,123.Henslow_Sparrow,seen_val,seen_val,val,test,test,test
7172,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0086_796545.jpg,122,123,123.Henslow_Sparrow,train,train,val,test,test,test
7173,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0055_796557.jpg,122,123,123.Henslow_Sparrow,seen_val,train,val,test,test,test
7174,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0040_116882.jpg,122,123,123.Henslow_Sparrow,train,train,seen_test_val,test,test,test
7175,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0100_796565.jpg,122,123,123.Henslow_Sparrow,train,train,val,test,test,test
7176,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0099_796567.jpg,122,123,123.Henslow_Sparrow,seen_val,train,val,test,test,test
7177,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0011_796568.jpg,122,123,123.Henslow_Sparrow,train,train,val,test,test,test
7178,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0059_796569.jpg,122,123,123.Henslow_Sparrow,train,train,val,test,test,test
7179,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0030_116890.jpg,122,123,123.Henslow_Sparrow,train,train,val,test,test,test
7180,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0070_796571.jpg,122,123,123.Henslow_Sparrow,train,seen_val,val,test,test,test
7181,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0041_796572.jpg,122,123,123.Henslow_Sparrow,train,seen_val,val,test,test,test
7182,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0028_796570.jpg,122,123,123.Henslow_Sparrow,train,train,val,test,test,test
7183,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0109_796577.jpg,122,123,123.Henslow_Sparrow,train,train,val,test,test,test
7184,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0013_796578.jpg,122,123,123.Henslow_Sparrow,seen_test_train,train,val,test,test,test
7185,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0037_796579.jpg,122,123,123.Henslow_Sparrow,train,train,val,test,test,test
7186,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0106_796580.jpg,122,123,123.Henslow_Sparrow,train,train,val,test,test,test
7187,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0023_796582.jpg,122,123,123.Henslow_Sparrow,train,train,val,test,test,test
7188,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0074_116905.jpg,122,123,123.Henslow_Sparrow,train,train,val,test,test,test
7189,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0084_796587.jpg,122,123,123.Henslow_Sparrow,train,seen_test_train,seen_test_val,test,test,test
7190,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0039_796589.jpg,122,123,123.Henslow_Sparrow,seen_test_train,seen_val,seen_test_val,test,test,test
7191,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0064_796573.jpg,122,123,123.Henslow_Sparrow,train,seen_test_train,val,test,test,test
7192,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0108_796592.jpg,122,123,123.Henslow_Sparrow,train,seen_test_train,val,test,test,test
7193,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0015_796593.jpg,122,123,123.Henslow_Sparrow,train,train,val,test,test,test
7194,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0031_796594.jpg,122,123,123.Henslow_Sparrow,seen_val,seen_val,seen_test_val,test,test,test
7195,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0052_796599.jpg,122,123,123.Henslow_Sparrow,seen_val,train,val,test,test,test
7196,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0010_796600.jpg,122,123,123.Henslow_Sparrow,train,train,seen_test_val,test,test,test
7197,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0098_796601.jpg,122,123,123.Henslow_Sparrow,train,seen_val,val,test,test,test
7198,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0034_796602.jpg,122,123,123.Henslow_Sparrow,seen_val,seen_test_train,val,test,test,test
7199,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0033_796605.jpg,122,123,123.Henslow_Sparrow,train,train,val,test,test,test
7200,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0006_796607.jpg,122,123,123.Henslow_Sparrow,train,train,val,test,test,test
7201,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0002_116930.jpg,122,123,123.Henslow_Sparrow,train,train,val,test,test,test
7202,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0021_116931.jpg,122,123,123.Henslow_Sparrow,train,seen_test_train,val,test,test,test
7203,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0107_796614.jpg,122,123,123.Henslow_Sparrow,train,train,val,test,test,test
7204,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0068_796615.jpg,122,123,123.Henslow_Sparrow,seen_test_train,seen_val,val,test,test,test
7205,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0058_796616.jpg,122,123,123.Henslow_Sparrow,train,seen_test_train,val,test,test,test
7206,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0060_796619.jpg,122,123,123.Henslow_Sparrow,train,seen_val,val,test,test,test
7207,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0087_116942.jpg,122,123,123.Henslow_Sparrow,train,seen_test_train,val,test,test,test
7208,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0085_116971.jpg,122,123,123.Henslow_Sparrow,train,seen_test_train,val,test,test,test
7209,/scratch_global/yannick/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0056_796585.jpg,122,123,123.Henslow_Sparrow,train,train,val,test,test,test
7210,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0005_795137.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7211,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0020_117035.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7212,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0050_795143.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7213,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0006_795146.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7214,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0007_795148.jpg,123,124,124.Le_Conte_Sparrow,val,val,seen_test_train,test,test,test
7215,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0063_795149.jpg,123,124,124.Le_Conte_Sparrow,val,seen_test_val,seen_val,test,test,test
7216,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0034_795150.jpg,123,124,124.Le_Conte_Sparrow,seen_test_val,val,train,test,test,test
7217,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0015_795152.jpg,123,124,124.Le_Conte_Sparrow,seen_test_val,val,train,test,test,test
7218,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0089_795154.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7219,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0023_795156.jpg,123,124,124.Le_Conte_Sparrow,val,seen_test_val,seen_test_train,test,test,test
7220,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0060_795160.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7221,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0045_795162.jpg,123,124,124.Le_Conte_Sparrow,val,val,seen_test_train,test,test,test
7222,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0083_795163.jpg,123,124,124.Le_Conte_Sparrow,val,val,seen_test_train,test,test,test
7223,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0010_795166.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7224,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0085_795167.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7225,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0088_117040.jpg,123,124,124.Le_Conte_Sparrow,val,seen_test_val,train,test,test,test
7226,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0086_795170.jpg,123,124,124.Le_Conte_Sparrow,val,val,seen_test_train,test,test,test
7227,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0003_795175.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7228,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0013_795176.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7229,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0056_795178.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7230,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0068_795180.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7231,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0058_795181.jpg,123,124,124.Le_Conte_Sparrow,val,val,seen_val,test,test,test
7232,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0099_795182.jpg,123,124,124.Le_Conte_Sparrow,val,val,seen_test_train,test,test,test
7233,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0097_795183.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7234,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0071_795185.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7235,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0032_795186.jpg,123,124,124.Le_Conte_Sparrow,seen_test_val,val,seen_val,test,test,test
7236,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0053_795187.jpg,123,124,124.Le_Conte_Sparrow,seen_test_val,val,seen_test_train,test,test,test
7237,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0025_795188.jpg,123,124,124.Le_Conte_Sparrow,val,seen_test_val,seen_val,test,test,test
7238,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0084_795189.jpg,123,124,124.Le_Conte_Sparrow,val,val,seen_val,test,test,test
7239,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0024_795190.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7240,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0047_795192.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7241,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0061_795194.jpg,123,124,124.Le_Conte_Sparrow,val,val,seen_test_train,test,test,test
7242,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0102_795195.jpg,123,124,124.Le_Conte_Sparrow,val,val,seen_val,test,test,test
7243,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0078_117052.jpg,123,124,124.Le_Conte_Sparrow,seen_test_val,val,seen_test_train,test,test,test
7244,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0087_795198.jpg,123,124,124.Le_Conte_Sparrow,seen_test_val,val,train,test,test,test
7245,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0040_117088.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7246,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0066_795206.jpg,123,124,124.Le_Conte_Sparrow,seen_test_val,val,train,test,test,test
7247,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0012_795211.jpg,123,124,124.Le_Conte_Sparrow,val,seen_test_val,seen_val,test,test,test
7248,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0043_795213.jpg,123,124,124.Le_Conte_Sparrow,val,val,seen_test_train,test,test,test
7249,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0035_795214.jpg,123,124,124.Le_Conte_Sparrow,val,val,seen_test_train,test,test,test
7250,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0081_795215.jpg,123,124,124.Le_Conte_Sparrow,val,seen_test_val,seen_val,test,test,test
7251,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0041_795218.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7252,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0049_795220.jpg,123,124,124.Le_Conte_Sparrow,val,seen_test_val,train,test,test,test
7253,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0092_795221.jpg,123,124,124.Le_Conte_Sparrow,val,val,seen_val,test,test,test
7254,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0016_795223.jpg,123,124,124.Le_Conte_Sparrow,val,seen_test_val,train,test,test,test
7255,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0046_795227.jpg,123,124,124.Le_Conte_Sparrow,val,val,seen_test_train,test,test,test
7256,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0072_795230.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7257,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0098_795231.jpg,123,124,124.Le_Conte_Sparrow,val,val,seen_test_train,test,test,test
7258,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0075_795234.jpg,123,124,124.Le_Conte_Sparrow,val,val,seen_test_train,test,test,test
7259,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0064_795235.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7260,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0021_117105.jpg,123,124,124.Le_Conte_Sparrow,val,seen_test_val,train,test,test,test
7261,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0039_117054.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7262,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0055_117036.jpg,123,124,124.Le_Conte_Sparrow,seen_test_val,val,train,test,test,test
7263,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0044_117116.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7264,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0073_117127.jpg,123,124,124.Le_Conte_Sparrow,seen_test_val,val,train,test,test,test
7265,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0067_117146.jpg,123,124,124.Le_Conte_Sparrow,val,seen_test_val,train,test,test,test
7266,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0011_117038.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7267,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0022_117039.jpg,123,124,124.Le_Conte_Sparrow,val,val,train,test,test,test
7268,/scratch_global/yannick/CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0070_795135.jpg,123,124,124.Le_Conte_Sparrow,seen_test_val,val,train,test,test,test
7269,/scratch_global/yannick/CUB_200_2011/images/125.Lincoln_Sparrow/Lincoln_Sparrow_0094_117762.jpg,124,125,125.Lincoln_Sparrow,seen_test_val,train,seen_test_train,train,train,val
7270,/scratch_global/yannick/CUB_200_2011/images/125.Lincoln_Sparrow/Lincoln_Sparrow_0108_117773.jpg,124,125,125.Lincoln_Sparrow,seen_test_val,train,train,seen_val,train,val
7271,/scratch_global/yannick/CUB_200_2011/images/125.Lincoln_Sparrow/Lincoln_Sparrow_0010_117263.jpg,124,125,125.Lincoln_Sparrow,val,train,train,train,train,val
7272,/scratch_global/yannick/CUB_200_2011/images/125.Lincoln_Sparrow/Lincoln_Sparrow_0110_117264.jpg,124,125,125.Lincoln_Sparrow,seen_test_val,seen_test_train,train,train,train,val
7273,/scratch_global/yannick/CUB_200_2011/images/125.Lincoln_Sparrow/Lincoln_Sparrow_0049_117265.jpg,124,125,125.Lincoln_Sparrow,val,train,train,train,train,seen_test_val
7274,/scratch_global/yannick/CUB_200_2011/images/125.Lincoln_Sparrow/Lincoln_Sparrow_0119_117270.jpg,124,125,125.Lincoln_Sparrow,seen_test_val,train,train,train,seen_test_train,val
7275,/scratch_global/yannick/CUB_200_2011/images/125.Lincoln_Sparrow/Lincoln_Sparrow_0059_117271.jpg,124,125,125.Lincoln_Sparrow,val,train,train,seen_test_train,train,val
7276,/scratch_global/yannick/CUB_200_2011/images/125.Lincoln_Sparrow/Lincoln_Sparrow_0083_117272.jpg,124,125,125.Lincoln_Sparrow,val,train,train,train,seen_test_train,val
7277,/scratch_global/yannick/CUB_200_2011/images/125.Lincoln_Sparrow/Lincoln_Sparrow_0131_117277.jpg,124,125,125.Lincoln_Sparrow,val,seen_val,train,seen_test_train,train,val
7278,/scratch_global/yannick/CUB_200_2011/images/125.Lincoln_Sparrow/Lincoln_Sparrow_0036_117280.jpg,124,125,125.Lincoln_Sparrow,val,seen_val,train,train,seen_val,val
7279,/scratch_global/yannick/CUB_200_2011/images/125.Lincoln_Sparrow/Lincoln_Sparrow_0092_117294.jpg,124,125,125.Lincoln_Sparrow,val,train,train,train,train,val
7280,/scratch_global/yannick/CUB_200_2011/images/125.Lincoln_Sparrow/Lincoln_Sparrow_0069_117812.jpg,124,125,125.Lincoln_Sparrow,seen_test_val,seen_test_train,train,train,train,val
7281,/scratch_global/yannick/CUB_200_2011/images/125.Lincoln_Sparrow/Lincoln_Sparrow_0033_117303.jpg,124,125,125.Lincoln_Sparrow,val,train,train,train,seen_test_train,val
7282,/scratch_global/yannick/CUB_200_2011/images/125.Lincoln_Sparrow/Lincoln_Sparrow_0100_117835.jpg,124,125,125.Lincoln_Sparrow,seen_test_val,train,train,train,train,val
7283,/scratch_global/yannick/CUB_200_2011/images/125.Lincoln_Sparrow/Lincoln_Sparrow_0037_117837.jpg,124,125,125.Lincoln_Sparrow,val,seen_test_train,train,train,seen_val,val
7284,/scratch_global/yannick/CUB_200_2011/images/125.Lincoln_Sparrow/Lincoln_Sparrow_0113_117603.jpg,124,125,125.Lincoln_Sparrow,seen_test_val,train,train,train,train,seen_test_val
7285,/scratch_global/yannick/CUB_200_2011/images/125.Lincoln_Sparrow/Lincoln_Sparrow_0057_117334.jpg,124,125,125.Lincoln_Sparrow,val,train,train,seen_test_train,train,val
